,Protocol Type,Service,Flag,Logged In,Count,Serror Rate,Srv Serror Rate,Rerror Rate,Srv Rerror Rate,Same Srv Rate,Dst Host Count,Dst Host Srv Count,Dst Host Same Srv Rate,Dst Host Serror Rate,Dst Host Srv Serror Rate,Dst Host Rerror Rate,Dst Host Srv Rerror Rate,Difficulty Level,Class
6036,1,49,1,0,220,0.0,0.0,1.0,1.0,0.05,255,11,0.04,0.0,0.0,1.0,1.0,21,0
6037,1,49,5,0,215,1.0,1.0,0.0,0.0,0.04,255,12,0.05,1.0,1.0,0.0,0.0,21,0
6038,1,49,5,0,125,1.0,1.0,0.0,0.0,0.13,70,16,0.23,1.0,1.0,0.0,0.0,18,0
6039,1,26,5,0,108,1.0,1.0,0.0,0.0,0.17,255,14,0.05,1.0,1.0,0.0,0.0,20,0
6040,1,20,5,0,25,1.0,1.0,0.0,0.0,0.52,33,40,0.39,1.0,0.32,0.0,0.0,18,0
6041,1,59,5,0,186,1.0,1.0,0.0,0.0,0.02,255,3,0.01,1.0,1.0,0.0,0.0,18,0
6042,0,15,9,0,455,0.0,0.0,0.0,0.0,1.0,156,156,1.0,0.0,0.0,0.0,0.0,18,0
6043,1,57,5,0,279,1.0,1.0,0.0,0.0,0.01,255,2,0.01,1.0,1.0,0.0,0.0,18,0
6044,1,63,5,0,286,1.0,1.0,0.0,0.0,0.01,255,3,0.01,1.0,1.0,0.0,0.0,18,0
6045,1,49,5,0,103,1.0,1.0,0.0,0.0,0.16,255,14,0.05,1.0,1.0,0.0,0.0,21,0
6046,1,18,5,0,21,1.0,1.0,0.0,0.0,0.24,255,63,0.25,1.0,1.0,0.0,0.0,19,0
6047,0,15,9,0,489,0.0,0.0,0.0,0.0,1.0,255,255,1.0,0.0,0.0,0.0,0.0,19,0
6048,1,49,5,0,196,1.0,1.0,0.0,0.0,0.09,255,1,0.0,1.0,1.0,0.0,0.0,19,0
6049,2,49,9,0,34,0.0,0.0,0.0,0.0,1.0,255,134,0.53,0.09,0.0,0.39,0.0,16,0
6050,1,67,5,0,247,1.0,1.0,0.0,0.0,0.01,255,3,0.01,1.0,1.0,0.0,0.0,20,0
6051,1,49,5,0,107,1.0,1.0,0.0,0.0,0.07,255,18,0.07,1.0,1.0,0.0,0.0,21,0
6052,1,20,5,0,46,1.0,1.0,0.0,0.0,0.24,255,67,0.26,1.0,1.0,0.0,0.0,18,0
6053,1,68,5,0,121,1.0,1.0,0.0,0.0,0.12,255,15,0.06,1.0,1.0,0.0,0.0,19,0
6054,1,49,5,0,110,1.0,1.0,0.0,0.0,0.08,157,12,0.08,1.0,1.0,0.0,0.0,18,0
6055,1,66,5,0,144,1.0,1.0,0.0,0.0,0.1,255,20,0.08,1.0,1.0,0.0,0.0,18,0
6056,1,57,5,0,225,1.0,1.0,0.0,0.0,0.08,255,17,0.07,1.0,1.0,0.0,0.0,19,0
6057,0,15,9,0,382,0.0,0.0,0.0,0.0,1.0,255,255,1.0,0.0,0.0,0.0,0.0,19,0
6058,1,28,5,0,268,1.0,1.0,0.0,0.0,0.02,255,6,0.02,1.0,1.0,0.0,0.0,20,0
6059,1,49,5,0,108,1.0,1.0,0.0,0.0,0.05,9,5,0.56,1.0,1.0,0.0,0.0,18,0
6060,1,49,5,0,119,1.0,1.0,0.0,0.0,0.14,255,15,0.06,1.0,1.0,0.0,0.0,21,0
6061,1,67,5,0,284,1.0,1.0,0.0,0.0,0.02,255,3,0.01,1.0,1.0,0.0,0.0,18,0
6062,1,49,5,0,247,1.0,1.0,0.0,0.0,0.02,255,5,0.02,1.0,1.0,0.0,0.0,21,0
6063,0,15,9,0,10,0.0,0.0,0.0,0.0,1.0,255,12,0.05,0.0,0.0,0.0,0.0,17,0
6064,1,40,5,0,275,1.0,1.0,0.0,0.0,0.03,255,4,0.02,1.0,1.0,0.0,0.0,20,0
6065,1,24,5,0,20,1.0,0.95,0.0,0.05,1.0,20,20,1.0,1.0,1.0,0.0,0.0,14,0
6066,1,47,5,0,284,1.0,1.0,0.0,0.0,0.01,255,3,0.01,1.0,1.0,0.0,0.0,21,0
6067,1,49,5,0,237,1.0,1.0,0.0,0.0,0.08,255,20,0.08,1.0,1.0,0.0,0.0,21,0
6068,1,49,5,0,87,1.0,1.0,0.0,0.0,0.08,255,18,0.07,1.0,1.0,0.0,0.0,20,0
6069,1,9,5,0,279,1.0,1.0,0.0,0.0,0.07,255,19,0.07,1.0,1.0,0.0,0.0,20,0
6070,1,68,5,0,212,1.0,1.0,0.0,0.0,0.09,255,20,0.08,1.0,1.0,0.0,0.0,18,0
6071,1,59,5,0,208,1.0,1.0,0.0,0.0,0.04,255,20,0.08,1.0,1.0,0.0,0.0,18,0
6072,1,49,5,0,281,1.0,1.0,0.0,0.0,0.02,255,13,0.05,1.0,1.0,0.0,0.0,21,0
6073,1,10,5,0,184,1.0,1.0,0.0,0.0,0.02,255,4,0.02,1.0,1.0,0.0,0.0,18,0
6074,1,56,5,0,221,1.0,1.0,0.0,0.0,0.09,255,20,0.08,1.0,1.0,0.0,0.0,18,0
6075,1,10,5,0,270,1.0,1.0,0.0,0.0,0.08,255,21,0.08,1.0,1.0,0.0,0.0,19,0
6076,1,51,5,0,213,1.0,1.0,0.0,0.0,0.04,255,8,0.03,1.0,1.0,0.0,0.0,21,0
6077,1,60,5,0,42,1.0,1.0,0.0,0.0,0.31,255,73,0.29,1.0,1.0,0.0,0.0,18,0
6078,1,49,5,0,174,0.84,1.0,0.0,0.0,0.02,255,7,0.03,1.0,1.0,0.0,0.0,21,0
6079,1,58,5,0,129,1.0,1.0,0.0,0.0,0.02,255,3,0.01,1.0,1.0,0.0,0.0,20,0
6080,1,49,5,0,212,1.0,1.0,0.0,0.0,0.08,255,17,0.07,1.0,1.0,0.0,0.0,21,0
6081,1,60,2,0,268,0.0,0.0,1.0,1.0,0.02,255,5,0.02,0.0,0.0,1.0,1.0,20,0
6082,1,49,5,0,212,1.0,1.0,0.0,0.0,0.07,255,15,0.06,1.0,1.0,0.0,0.0,21,0
6083,1,5,5,0,201,1.0,1.0,0.0,0.0,0.04,255,13,0.05,1.0,1.0,0.0,0.0,19,0
6084,0,15,9,0,44,0.0,0.0,0.0,0.0,1.0,255,44,0.17,0.0,0.0,0.0,0.0,17,0
6085,1,66,5,0,148,1.0,1.0,0.0,0.0,0.17,255,25,0.1,1.0,1.0,0.0,0.0,18,0
6086,1,49,5,0,149,1.0,1.0,0.0,0.0,0.12,255,1,0.0,1.0,1.0,0.0,0.0,21,0
6087,1,49,5,0,120,1.0,1.0,0.0,0.0,0.18,255,7,0.03,1.0,1.0,0.0,0.0,21,0
6088,1,19,2,0,245,0.0,0.0,1.0,1.0,0.06,255,14,0.05,0.0,0.0,1.0,1.0,20,0
6089,1,49,5,0,253,1.0,1.0,0.0,0.0,0.02,255,18,0.07,1.0,1.0,0.0,0.0,21,0
6090,1,49,5,0,281,1.0,1.0,0.0,0.0,0.05,255,14,0.05,1.0,1.0,0.0,0.0,21,0
6091,1,49,5,0,230,1.0,1.0,0.0,0.0,0.08,255,3,0.01,1.0,1.0,0.0,0.0,21,0
6092,1,49,5,0,42,1.0,1.0,0.0,0.0,0.12,255,5,0.02,1.0,1.0,0.0,0.0,21,0
6093,1,21,5,0,236,1.0,1.0,0.0,0.0,0.08,255,1,0.0,1.0,1.0,0.0,0.0,18,0
6094,1,34,2,0,135,0.0,0.0,1.0,1.0,0.14,255,19,0.07,0.0,0.0,1.0,1.0,20,0
6095,1,49,5,0,131,1.0,1.0,0.0,0.0,0.08,255,16,0.06,1.0,1.0,0.0,0.0,21,0
6096,1,13,5,0,181,1.0,1.0,0.0,0.0,0.09,255,17,0.07,1.0,1.0,0.0,0.0,19,0
6097,1,49,5,0,196,1.0,1.0,0.0,0.0,0.05,255,9,0.04,1.0,1.0,0.0,0.0,21,0
6098,1,67,5,0,257,1.0,1.0,0.0,0.0,0.03,255,7,0.03,1.0,1.0,0.0,0.0,20,0
6099,1,49,5,0,105,1.0,1.0,0.0,0.0,0.04,48,4,0.08,1.0,1.0,0.0,0.0,18,0
6100,1,24,9,1,4,0.0,0.0,0.0,0.0,1.0,255,255,1.0,0.01,0.01,0.03,0.03,16,0
6101,1,19,5,0,274,1.0,1.0,0.0,0.0,0.05,255,9,0.04,1.0,1.0,0.0,0.0,20,0
6102,1,35,5,0,229,1.0,1.0,0.0,0.0,0.01,255,14,0.05,1.0,1.0,0.0,0.0,18,0
6103,1,49,5,0,117,1.0,1.0,0.0,0.0,0.03,255,4,0.02,1.0,1.0,0.0,0.0,21,0
6104,1,49,5,0,292,1.0,1.0,0.0,0.0,0.05,255,6,0.02,1.0,1.0,0.0,0.0,21,0
6105,1,18,5,0,7,1.0,1.0,0.0,0.0,0.57,255,64,0.25,1.0,1.0,0.0,0.0,20,0
6106,1,20,5,0,11,1.0,1.0,0.0,0.0,1.0,255,58,0.23,1.0,1.0,0.0,0.0,18,0
6107,1,49,5,0,207,1.0,1.0,0.0,0.0,0.02,255,7,0.03,1.0,1.0,0.0,0.0,21,0
6108,1,49,5,0,117,1.0,1.0,0.0,0.0,0.15,255,17,0.07,1.0,1.0,0.0,0.0,21,0
6109,1,26,5,0,144,1.0,1.0,0.0,0.0,0.1,255,15,0.06,1.0,1.0,0.0,0.0,19,0
6110,1,60,5,0,13,1.0,1.0,0.0,0.0,1.0,175,95,0.54,0.99,0.98,0.0,0.0,18,0
6111,1,4,5,0,246,1.0,1.0,0.0,0.0,0.01,255,3,0.01,1.0,1.0,0.0,0.0,19,0
6112,1,49,5,0,93,1.0,1.0,0.0,0.0,0.22,255,20,0.08,1.0,1.0,0.0,0.0,21,0
6113,1,52,5,0,148,1.0,1.0,0.0,0.0,0.17,255,14,0.05,1.0,1.0,0.0,0.0,19,0
6114,1,16,5,0,28,1.0,1.0,0.0,0.0,0.29,255,8,0.03,1.0,1.0,0.0,0.0,18,0
6115,1,40,5,0,217,1.0,1.0,0.0,0.0,0.09,255,18,0.07,1.0,1.0,0.0,0.0,20,0
6116,1,13,2,0,227,0.0,0.0,1.0,1.0,0.07,255,17,0.07,0.0,0.0,1.0,1.0,20,0
6117,1,49,1,0,113,0.0,0.0,1.0,1.0,0.05,138,6,0.04,0.0,0.0,1.0,1.0,18,0
6118,1,49,5,0,190,1.0,1.0,0.0,0.0,0.03,255,6,0.02,1.0,1.0,0.0,0.0,21,0
6119,1,49,5,0,117,1.0,1.0,0.0,0.0,0.1,255,14,0.05,1.0,1.0,0.0,0.0,21,0
6120,1,8,5,0,235,1.0,1.0,0.0,0.0,0.01,255,2,0.01,1.0,1.0,0.0,0.0,20,0
6121,1,49,5,0,192,1.0,1.0,0.0,0.0,0.06,255,20,0.08,1.0,1.0,0.0,0.0,19,0
6122,1,17,5,0,135,1.0,1.0,0.0,0.0,0.1,255,6,0.02,1.0,1.0,0.0,0.0,20,0
6123,1,49,1,0,94,0.0,0.0,1.0,1.0,0.18,255,17,0.07,0.0,0.0,1.0,1.0,21,0
6124,1,67,5,0,241,1.0,1.0,0.0,0.0,0.08,255,19,0.07,1.0,1.0,0.0,0.0,20,0
6125,1,56,5,0,27,1.0,1.0,0.0,0.0,0.37,255,10,0.04,1.0,1.0,0.0,0.0,19,0
6126,1,20,5,0,37,1.0,1.0,0.0,0.0,0.24,255,49,0.19,1.0,1.0,0.0,0.0,18,0
6127,1,20,5,0,19,0.95,1.0,0.05,0.0,0.16,255,23,0.09,1.0,1.0,0.0,0.0,18,0
6128,1,24,9,1,4,0.0,0.0,0.0,0.0,1.0,15,15,1.0,0.0,0.0,0.07,0.07,12,0
6129,1,49,5,0,91,1.0,1.0,0.0,0.0,0.05,255,19,0.07,1.0,1.0,0.0,0.0,20,0
6130,1,57,5,0,231,1.0,1.0,0.0,0.0,0.02,255,4,0.02,1.0,1.0,0.0,0.0,20,0
6131,1,10,5,0,268,1.0,1.0,0.0,0.0,0.03,255,9,0.04,1.0,1.0,0.0,0.0,19,0
6132,1,52,5,0,101,1.0,1.0,0.0,0.0,0.09,255,1,0.0,1.0,1.0,0.0,0.0,21,0
6133,1,6,1,0,119,0.0,0.0,1.0,1.0,0.17,255,20,0.08,0.0,0.0,1.0,1.0,19,0
6134,1,49,5,0,116,1.0,1.0,0.0,0.0,0.09,255,5,0.02,1.0,1.0,0.0,0.0,21,0
6135,1,49,5,0,190,1.0,1.0,0.0,0.0,0.01,255,11,0.04,1.0,1.0,0.0,0.0,20,0
6136,1,60,5,0,13,1.0,1.0,0.0,0.0,1.0,53,14,0.25,1.0,0.93,0.0,0.0,18,0
6137,1,49,1,0,104,0.0,0.0,1.0,1.0,0.02,179,2,0.01,0.0,0.0,1.0,1.0,18,0
6138,1,49,1,0,220,0.0,0.0,1.0,1.0,0.03,255,6,0.02,0.0,0.0,1.0,1.0,21,0
6139,1,35,5,0,296,1.0,1.0,0.0,0.0,0.04,255,13,0.05,1.0,1.0,0.0,0.0,20,0
6140,1,35,5,0,214,1.0,1.0,0.0,0.0,0.07,255,1,0.0,1.0,1.0,0.0,0.0,18,0
6141,1,39,5,0,65,1.0,1.0,0.0,0.0,0.11,255,13,0.05,1.0,1.0,0.0,0.0,18,0
6142,1,49,1,0,148,0.0,0.0,1.0,1.0,0.13,255,13,0.05,0.0,0.0,1.0,1.0,21,0
6143,1,60,5,0,261,1.0,1.0,0.0,0.0,0.05,255,13,0.05,1.0,1.0,0.0,0.0,20,0
6144,1,4,5,0,119,1.0,1.0,0.0,0.0,0.13,255,15,0.06,1.0,1.0,0.0,0.0,20,0
6145,1,49,1,0,205,0.0,0.0,1.0,1.0,0.06,255,12,0.05,0.0,0.0,1.0,1.0,21,0
6146,1,49,5,0,189,1.0,1.0,0.0,0.0,0.12,130,23,0.18,0.89,1.0,0.01,0.0,18,0
6147,0,15,9,0,42,0.0,0.0,0.0,0.0,1.0,255,42,0.16,0.0,0.0,0.0,0.0,16,0
6148,1,56,5,0,222,1.0,1.0,0.0,0.0,0.1,255,23,0.09,1.0,1.0,0.0,0.0,19,0
6149,0,15,9,0,1,0.0,0.0,0.0,0.0,1.0,146,1,0.01,0.0,0.0,0.0,0.0,11,0
6150,1,24,5,0,251,1.0,1.0,0.0,0.0,0.05,255,12,0.05,1.0,1.0,0.0,0.0,19,0
6151,1,29,5,0,179,1.0,1.0,0.0,0.0,0.06,255,11,0.04,1.0,1.0,0.0,0.0,18,0
6152,1,49,5,0,113,0.99,1.0,0.0,0.0,0.18,255,20,0.08,1.0,1.0,0.0,0.0,21,0
6153,1,49,5,0,141,1.0,1.0,0.0,0.0,0.13,255,1,0.0,1.0,1.0,0.0,0.0,21,0
6154,1,23,5,0,139,1.0,1.0,0.0,0.0,0.14,255,19,0.07,1.0,1.0,0.0,0.0,18,0
6155,1,49,5,0,293,1.0,1.0,0.0,0.0,0.08,153,22,0.14,0.99,1.0,0.0,0.0,18,0
6156,1,24,9,1,4,0.0,0.0,0.0,0.0,1.0,192,192,1.0,0.0,0.0,0.05,0.05,11,0
6157,1,2,5,0,294,1.0,1.0,0.0,0.0,0.06,255,9,0.04,1.0,1.0,0.0,0.0,19,0
6158,1,49,5,0,135,1.0,1.0,0.0,0.0,0.04,246,6,0.02,1.0,1.0,0.0,0.0,18,0
6159,1,63,5,0,256,1.0,1.0,0.0,0.0,0.0,255,1,0.0,1.0,1.0,0.0,0.0,19,0
6160,1,7,5,0,299,1.0,1.0,0.0,0.0,0.03,255,10,0.04,1.0,1.0,0.0,0.0,18,0
6161,1,2,5,0,209,1.0,1.0,0.0,0.0,0.01,255,3,0.01,1.0,1.0,0.0,0.0,20,0
6162,1,7,1,0,243,0.0,0.0,1.0,1.0,0.01,255,2,0.01,0.0,0.0,1.0,1.0,19,0
6163,1,34,5,0,136,1.0,1.0,0.0,0.0,0.02,255,3,0.01,1.0,1.0,0.0,0.0,20,0
6164,1,11,5,0,272,1.0,1.0,0.0,0.0,0.06,255,15,0.06,1.0,1.0,0.0,0.0,20,0
6165,1,49,5,0,223,1.0,1.0,0.0,0.0,0.07,255,15,0.06,1.0,1.0,0.0,0.0,21,0
6166,1,26,5,0,267,1.0,1.0,0.0,0.0,0.07,255,19,0.07,1.0,1.0,0.0,0.0,20,0
6167,1,49,5,0,122,1.0,1.0,0.0,0.0,0.08,255,12,0.05,1.0,1.0,0.0,0.0,21,0
6168,1,41,5,0,107,1.0,1.0,0.0,0.0,0.12,215,13,0.06,1.0,1.0,0.0,0.0,18,0
6169,1,39,5,0,203,1.0,1.0,0.0,0.0,0.01,255,16,0.06,1.0,1.0,0.0,0.0,18,0
6170,1,4,5,0,101,1.0,1.0,0.0,0.0,0.01,255,1,0.0,1.0,1.0,0.0,0.0,19,0
6171,1,32,5,0,135,1.0,1.0,0.0,0.0,0.12,255,16,0.06,1.0,1.0,0.0,0.0,21,0
6172,1,49,5,0,67,1.0,1.0,0.0,0.0,0.07,255,5,0.02,1.0,1.0,0.0,0.0,21,0
6173,2,49,9,0,86,0.0,0.0,0.0,0.0,1.0,255,86,0.34,0.0,0.0,0.52,0.0,15,0
6174,1,49,5,0,237,1.0,1.0,0.0,0.0,0.05,255,11,0.04,1.0,1.0,0.0,0.0,21,0
6175,1,29,1,0,240,0.0,0.0,1.0,1.0,0.04,255,9,0.04,0.0,0.0,1.0,1.0,18,0
6176,1,16,5,0,102,1.0,1.0,0.0,0.0,0.19,255,18,0.07,1.0,1.0,0.0,0.0,19,0
6177,1,16,5,0,143,1.0,1.0,0.0,0.0,0.13,255,18,0.07,1.0,1.0,0.0,0.0,20,0
6178,1,35,5,0,278,1.0,1.0,0.0,0.0,0.06,255,1,0.0,1.0,1.0,0.0,0.0,19,0
6179,1,49,1,0,112,0.0,0.0,1.0,1.0,0.18,255,30,0.12,0.0,0.0,1.0,1.0,18,0
6180,1,49,5,0,212,1.0,1.0,0.0,0.0,0.04,255,8,0.03,1.0,1.0,0.0,0.0,21,0
6181,1,41,1,0,144,0.0,0.0,1.0,1.0,0.1,255,14,0.05,0.0,0.0,1.0,1.0,20,0
6182,1,49,5,0,172,1.0,1.0,0.0,0.0,0.01,255,19,0.07,1.0,1.0,0.0,0.0,19,0
6183,1,49,1,0,59,0.0,0.0,1.0,1.0,0.1,255,6,0.02,0.0,0.0,1.0,1.0,21,0
6184,1,20,5,0,54,1.0,1.0,0.0,0.0,0.2,255,70,0.27,1.0,1.0,0.0,0.0,18,0
6185,1,49,5,0,103,0.99,1.0,0.0,0.0,0.1,255,8,0.03,1.0,1.0,0.0,0.0,21,0
6186,1,49,2,0,110,0.0,0.0,1.0,1.0,0.16,255,18,0.07,0.0,0.0,1.0,1.0,21,0
6187,1,26,5,0,122,1.0,1.0,0.0,0.0,0.03,255,19,0.07,1.0,1.0,0.0,0.0,18,0
6188,1,49,5,0,295,1.0,1.0,0.0,0.0,0.08,155,24,0.15,0.99,1.0,0.0,0.0,18,0
6189,1,35,5,0,243,1.0,1.0,0.0,0.0,0.03,255,13,0.05,1.0,1.0,0.0,0.0,19,0
6190,1,35,5,0,230,1.0,1.0,0.0,0.0,0.07,255,15,0.06,1.0,1.0,0.0,0.0,21,0
6191,1,2,1,0,273,0.0,0.0,1.0,1.0,0.07,255,18,0.07,0.0,0.0,1.0,1.0,18,0
6192,1,28,5,0,208,1.0,1.0,0.0,0.0,0.05,255,17,0.07,1.0,1.0,0.0,0.0,18,0
6193,1,66,5,0,147,1.0,1.0,0.0,0.0,0.12,255,2,0.01,1.0,1.0,0.0,0.0,19,0
6194,1,49,5,0,31,1.0,1.0,0.0,0.0,0.1,255,3,0.01,1.0,1.0,0.0,0.0,21,0
6195,1,24,5,0,9,1.0,1.0,0.0,0.0,0.44,249,64,0.26,1.0,1.0,0.0,0.0,19,0
6196,1,28,5,0,137,1.0,1.0,0.0,0.0,0.04,255,3,0.01,1.0,1.0,0.0,0.0,20,0
6197,1,49,5,0,290,1.0,1.0,0.0,0.0,0.03,255,8,0.03,1.0,1.0,0.0,0.0,21,0
6198,1,49,5,0,132,1.0,1.0,0.0,0.0,0.14,187,19,0.1,1.0,1.0,0.0,0.0,18,0
6199,1,19,5,0,241,1.0,1.0,0.0,0.0,0.02,255,6,0.02,1.0,1.0,0.0,0.0,19,0
6200,1,49,5,0,182,1.0,1.0,0.0,0.0,0.05,255,9,0.04,1.0,1.0,0.0,0.0,21,0
6201,1,19,5,0,240,1.0,1.0,0.0,0.0,0.02,255,5,0.02,1.0,1.0,0.0,0.0,20,0
6202,1,49,5,0,143,1.0,1.0,0.0,0.0,0.03,255,2,0.01,1.0,1.0,0.0,0.0,21,0
6203,1,19,5,0,269,1.0,1.0,0.0,0.0,0.07,255,18,0.07,1.0,1.0,0.0,0.0,20,0
6204,1,49,5,0,243,1.0,1.0,0.0,0.0,0.06,255,19,0.07,1.0,1.0,0.0,0.0,21,0
6205,1,49,5,0,196,1.0,1.0,0.0,0.0,0.09,255,4,0.02,1.0,1.0,0.0,0.0,20,0
6206,1,66,5,0,63,1.0,1.0,0.0,0.0,0.19,255,12,0.05,1.0,1.0,0.0,0.0,18,0
6207,1,69,5,0,231,1.0,1.0,0.0,0.0,0.07,255,17,0.07,1.0,1.0,0.0,0.0,19,0
6208,1,49,5,0,141,1.0,1.0,0.0,0.0,0.09,255,10,0.04,1.0,1.0,0.0,0.0,21,0
6209,1,8,5,0,170,1.0,1.0,0.0,0.0,0.02,255,4,0.02,1.0,1.0,0.0,0.0,18,0
6210,0,15,9,0,161,0.0,0.0,0.0,0.0,1.0,255,255,1.0,0.0,0.0,0.0,0.0,18,0
6211,1,4,1,0,280,0.0,0.0,1.0,1.0,0.06,255,16,0.06,0.0,0.0,1.0,1.0,20,0
6212,1,69,5,0,271,1.0,1.0,0.0,0.0,0.01,255,4,0.02,1.0,1.0,0.0,0.0,18,0
6213,1,66,2,0,110,0.0,0.0,1.0,1.0,0.04,255,4,0.02,0.0,0.0,1.0,1.0,20,0
6214,1,49,5,0,186,1.0,1.0,0.0,0.0,0.03,255,20,0.08,1.0,1.0,0.0,0.0,19,0
6215,0,15,9,0,511,0.0,0.0,0.0,0.0,1.0,255,106,0.42,0.0,0.0,0.0,0.0,18,0
6216,1,13,5,0,221,1.0,1.0,0.0,0.0,0.07,255,16,0.06,1.0,1.0,0.0,0.0,20,0
6217,1,2,1,0,193,0.0,0.0,1.0,1.0,0.07,255,13,0.05,0.0,0.0,1.0,1.0,18,0
6218,1,49,5,0,201,1.0,1.0,0.0,0.0,0.03,255,7,0.03,1.0,1.0,0.0,0.0,21,0
6219,1,63,2,0,221,0.0,0.0,1.0,1.0,0.05,255,11,0.04,0.0,0.0,1.0,1.0,21,0
6220,1,40,5,0,111,1.0,1.0,0.0,0.0,0.16,255,9,0.04,1.0,1.0,0.0,0.0,18,0
6221,1,26,5,0,121,1.0,1.0,0.0,0.0,0.16,255,1,0.0,1.0,1.0,0.0,0.0,18,0
6222,1,38,5,0,224,1.0,1.0,0.0,0.0,0.08,255,18,0.07,1.0,1.0,0.0,0.0,20,0
6223,1,24,5,0,10,1.0,1.0,0.0,0.0,0.5,255,55,0.22,1.0,1.0,0.0,0.0,18,0
6224,1,49,5,0,140,1.0,1.0,0.0,0.0,0.17,255,24,0.09,1.0,1.0,0.0,0.0,21,0
6225,1,49,5,0,107,1.0,1.0,0.0,0.0,0.07,255,8,0.03,1.0,1.0,0.0,0.0,21,0
6226,1,30,5,0,116,1.0,1.0,0.0,0.0,0.16,255,8,0.03,1.0,1.0,0.0,0.0,18,0
6227,1,41,5,0,144,1.0,1.0,0.0,0.0,0.1,255,14,0.05,1.0,1.0,0.0,0.0,20,0
6228,1,66,5,0,140,1.0,1.0,0.0,0.0,0.14,255,19,0.07,1.0,1.0,0.0,0.0,18,0
6229,1,60,5,0,294,1.0,1.0,0.0,0.0,0.02,255,1,0.0,1.0,1.0,0.0,0.0,18,0
6230,1,4,5,0,237,1.0,1.0,0.0,0.0,0.04,255,10,0.04,1.0,1.0,0.0,0.0,20,0
6231,1,40,5,0,189,1.0,1.0,0.0,0.0,0.07,255,14,0.05,1.0,1.0,0.0,0.0,20,0
6232,1,8,5,0,283,1.0,1.0,0.0,0.0,0.0,255,2,0.01,1.0,1.0,0.0,0.0,18,0
6233,1,49,5,0,287,1.0,1.0,0.0,0.0,0.03,255,3,0.01,1.0,1.0,0.0,0.0,21,0
6234,1,28,5,0,248,1.0,1.0,0.0,0.0,0.04,255,11,0.04,1.0,1.0,0.0,0.0,20,0
6235,1,24,9,1,6,0.0,0.0,0.0,0.14,1.0,255,255,1.0,0.0,0.0,0.02,0.02,15,0
6236,1,49,5,0,254,1.0,1.0,0.0,0.0,0.01,212,3,0.01,0.99,1.0,0.0,0.0,18,0
6237,1,49,5,0,122,1.0,1.0,0.0,0.0,0.13,255,16,0.06,1.0,1.0,0.0,0.0,21,0
6238,1,41,5,0,105,1.0,1.0,0.0,0.0,0.19,255,20,0.08,1.0,1.0,0.0,0.0,20,0
6239,1,18,5,0,272,1.0,1.0,0.0,0.0,0.07,255,20,0.08,1.0,1.0,0.0,0.0,20,0
6240,1,49,5,0,223,1.0,1.0,0.0,0.0,0.02,255,4,0.02,1.0,1.0,0.0,0.0,21,0
6241,0,15,9,0,322,0.0,0.0,0.0,0.0,1.0,255,255,1.0,0.0,0.0,0.0,0.0,19,0
6242,1,10,5,0,238,1.0,1.0,0.0,0.0,0.0,255,1,0.0,1.0,1.0,0.0,0.0,20,0
6243,1,49,5,0,20,1.0,1.0,0.0,0.0,0.05,255,17,0.07,1.0,1.0,0.0,0.0,20,0
6244,1,49,1,0,191,0.0,0.0,1.0,1.0,0.04,255,7,0.03,0.0,0.0,1.0,1.0,21,0
6245,1,4,5,0,255,1.0,1.0,0.0,0.0,0.0,255,1,0.0,1.0,1.0,0.0,0.0,19,0
6246,1,36,5,0,275,1.0,1.0,0.0,0.0,0.01,255,15,0.06,1.0,1.0,0.0,0.0,19,0
6247,1,49,1,0,145,0.0,0.0,1.0,1.0,0.12,255,10,0.04,0.0,0.0,1.0,1.0,21,0
6248,1,11,5,0,223,1.0,1.0,0.0,0.0,0.02,255,14,0.05,1.0,1.0,0.0,0.0,19,0
6249,1,4,5,0,237,1.0,1.0,0.0,0.0,0.09,255,22,0.09,1.0,1.0,0.0,0.0,20,0
6250,1,49,1,0,166,0.0,0.0,1.0,1.0,0.11,255,19,0.07,0.0,0.0,1.0,1.0,21,0
6251,1,24,5,0,29,1.0,1.0,0.0,0.0,0.34,255,67,0.26,1.0,1.0,0.0,0.0,18,0
6252,1,8,5,0,243,1.0,1.0,0.0,0.0,0.07,255,4,0.02,1.0,1.0,0.0,0.0,18,0
6253,1,24,4,1,5,0.0,0.0,0.2,0.2,1.0,255,255,1.0,0.0,0.0,0.06,0.06,10,0
6254,1,49,5,0,125,1.0,1.0,0.0,0.0,0.02,255,4,0.02,1.0,1.0,0.0,0.0,21,0
6255,1,49,5,0,129,1.0,1.0,0.0,0.0,0.06,255,20,0.08,1.0,1.0,0.0,0.0,21,0
6256,1,67,1,0,251,0.0,0.0,1.0,1.0,0.04,255,10,0.04,0.0,0.0,1.0,1.0,19,0
6257,1,60,5,0,113,1.0,1.0,0.0,0.0,0.16,255,3,0.01,1.0,1.0,0.0,0.0,18,0
6258,1,60,5,0,71,1.0,1.0,0.0,0.0,0.23,255,60,0.24,1.0,1.0,0.0,0.0,19,0
6259,1,68,1,0,129,0.0,0.0,1.0,1.0,0.01,255,1,0.0,0.0,0.0,1.0,1.0,18,0
6260,1,37,5,0,45,1.0,1.0,0.0,0.0,0.13,255,6,0.02,1.0,1.0,0.0,0.0,18,0
6261,1,4,5,0,245,1.0,1.0,0.0,0.0,0.03,255,7,0.03,1.0,1.0,0.0,0.0,20,0
